ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-508,MapQuest,201,3,3/7/2016 6:40,3/7/2016 7:10,40.109077,-83.091064,,,0.01,Accident on I-270 Outerbelt Eastbound at Exit 20 Sawmill Rd. Expect delays.,,Sawmill Rd,R,Dublin,Franklin,OH,43017,US,US/Eastern,KOSU,3/7/2016 6:53,39,33.4,79,30.12,10,SSE,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Day,Day,Day
A-509,MapQuest,201,2,3/7/2016 6:55,3/7/2016 7:25,39.779266,-84.23465,,,0.01,Accident on Philadelphia Dr at Harvard Blvd. Expect delays.,1700,Philadelphia Dr,R,Dayton,Montgomery,OH,45406-4011,US,US/Eastern,KDAY,3/7/2016 6:56,42.1,36.6,70,30.1,10,South,9.2,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-510,MapQuest,201,3,3/7/2016 7:27,3/7/2016 7:57,41.420975,-81.689758,,,0.01,Accident on I-480 Eastbound at Exit 17 OH-17 Brookpark Rd. Expect delays.,,I-480 E,R,Cleveland,Cuyahoga,OH,44109,US,US/Eastern,KBKL,3/7/2016 7:53,46.9,,56,30.04,10,South,21.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-511,MapQuest,201,2,3/7/2016 9:02,3/7/2016 9:32,39.596703,-84.238388,,,0.01,Accident on Austin Blvd at I-75 Exit 41. Expect delays.,,I-75 S,R,Miamisburg,Montgomery,OH,45342,US,US/Eastern,KMGY,3/7/2016 8:53,48.9,,54,30.12,10,SSW,12.7,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-512,MapQuest,201,2,3/7/2016 9:03,3/7/2016 9:33,39.772823,-84.135612,,,0.01,Accident on Smithville Rd at Radio Rd. Expect delays.,1800,Radio Rd,R,Dayton,Greene,OH,45431-1035,US,US/Eastern,KFFO,3/7/2016 8:58,46.4,42.4,66,30.12,10,SE,8.1,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-513,MapQuest,201,3,3/7/2016 9:04,3/7/2016 9:34,40.109497,-83.090813,,,0.01,Accident on I-270 Outerbelt Northbound at Exit 20 Sawmill Rd. Expect delays.,,Sawmill Rd,R,Columbus,Franklin,OH,43235,US,US/Eastern,KOSU,3/7/2016 8:53,45,39.7,65,30.14,10,South,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-514,MapQuest,245,2,3/7/2016 10:32,3/7/2016 11:02,40.080402,-82.877457,,,0.01,Two lanes blocked due to accident on OH-161 New Albany Expy Westbound at Little Turtle Way. Expect delays.,,New Albany Expy W,R,Westerville,Franklin,OH,43081,US,US/Eastern,KCMH,3/7/2016 10:51,52,,47,30.14,10,SSW,11.5,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-515,MapQuest,201,2,3/7/2016 10:55,3/7/2016 11:25,39.741417,-84.18055,,,0.01,Accident on Stewart St at Alberta St. Expect delays.,299,E Stewart St,L,Dayton,Montgomery,OH,45409-2828,US,US/Eastern,KFFO,3/7/2016 10:58,60.1,,37,30.12,10,SSW,20.7,,Overcast,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-516,MapQuest,201,2,3/7/2016 11:10,3/7/2016 11:40,39.760406,-84.195686,,,0,Accident on Wilkinson St at 2nd St.,100,N Wilkinson St,R,Dayton,Montgomery,OH,45402-1441,US,US/Eastern,KFFO,3/7/2016 10:58,60.1,,37,30.12,10,SSW,20.7,,Overcast,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-517,MapQuest,201,2,3/7/2016 11:20,3/7/2016 11:50,39.627781,-84.188354,,,0.01,Accident on McEwen Rd at OH-725 Miamisburg Centerville Rd. Expect delays.,,Miamisburg Centerville Rd,R,Dayton,Montgomery,OH,45459,US,US/Eastern,KMGY,3/7/2016 10:53,57.9,,41,30.11,10,SSW,15,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-518,MapQuest,201,2,3/7/2016 14:48,3/7/2016 15:33,39.706184,-84.217506,,,0.01,Accident on OH-741 Springboro Pike at Northlawn Ave.,,Springboro Pike,R,Dayton,Montgomery,OH,45439,US,US/Eastern,KMGY,3/7/2016 14:53,62.1,,34,30.06,10,SW,19.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-519,MapQuest,201,2,3/7/2016 15:48,3/7/2016 16:33,39.812687,-84.227348,,,0.01,Accident on Shoup Mill Rd at Turner Rd.,,N Main St,R,Dayton,Montgomery,OH,45405,US,US/Eastern,KDAY,3/7/2016 15:56,59,,46,30.05,10,SSW,13.8,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-520,MapQuest,201,2,3/7/2016 16:07,3/7/2016 16:52,39.767471,-84.157867,,,0.01,Accident on Springfield St at Findlay St.,400,Springfield St,R,Dayton,Montgomery,OH,45403-1243,US,US/Eastern,KFFO,3/7/2016 15:58,62.4,,35,30.06,10,SSW,17.3,,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-521,MapQuest,201,3,3/7/2016 17:05,3/7/2016 21:00,39.902088,-82.898178,,,0.01,Right lane blocked due to accident on I-270 Outerbelt Southbound at Exits 46 46A 46B US-33.,,US-33 W,R,Columbus,Franklin,OH,43207,US,US/Eastern,KLCK,3/7/2016 17:15,58.8,,47,30.06,10,SW,8.1,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-522,MapQuest,201,3,3/7/2016 21:49,3/8/2016 1:49,40.699066,-84.089935,,,0.01,Right lane blocked due to accident on I-75 Southbound at Exit 122 OH-65 Saint Johns Rd.,,I-75 S,R,Lima,Allen,OH,45804,US,US/Eastern,KAOH,3/7/2016 21:53,52,,59,30.03,10,South,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-523,MapQuest,201,2,3/8/2016 4:25,3/8/2016 4:55,39.811291,-84.235176,,,0.01,Accident on Philadelphia Dr at Folsom Dr. Expect delays.,299,Folsom Dr,R,Dayton,Montgomery,OH,45405-1111,US,US/Eastern,KDAY,3/8/2016 3:56,51.1,,56,30.07,10,South,9.2,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-524,MapQuest,201,2,3/8/2016 4:57,3/8/2016 5:27,39.811291,-84.235176,,,0.01,Accident on Philadelphia Dr at Folsom Dr.,299,Folsom Dr,R,Dayton,Montgomery,OH,45405-1111,US,US/Eastern,KDAY,3/8/2016 4:56,53.1,,52,30.07,10,South,10.4,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-525,MapQuest,201,2,3/8/2016 4:55,3/8/2016 5:25,39.872375,-84.055153,,,0.01,Accident on OH-235 State Route 235 at Center Point 70 Blvd. Expect delays.,,Center Point 70 Blvd,R,Dayton,Montgomery,OH,45424,US,US/Eastern,KFFO,3/8/2016 4:58,50.5,,58,30.08,10,SSE,5.8,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-526,MapQuest,201,2,3/8/2016 5:31,3/8/2016 6:16,39.916485,-82.897026,,,0,Accident on Courtright Rd at Refugee Rd. Expect congestion.,3601,Refugee Rd,R,Columbus,Franklin,OH,43232-4825,US,US/Eastern,KCMH,3/8/2016 5:51,54,,47,30.11,10,South,5.8,,Overcast,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Day
A-527,MapQuest,201,2,3/8/2016 6:10,3/8/2016 6:40,39.019779,-84.205818,,,0.01,Accident on OH-132 State Highway 132 at OH-125 Ohio Pike / OH-132 State Highway 132. Expect delays.,1730,E Ohio Pike,L,Amelia,Clermont,OH,45102-2351,US,US/Eastern,KI69,3/8/2016 6:12,55.4,,49,30.13,10,South,5.8,,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Day,Day
A-528,MapQuest,201,2,3/8/2016 6:47,3/8/2016 7:17,39.096836,-84.253273,,,0.01,Accident on Batavia Pike at Bridlewood Ln. Expect delays.,1061,Old State Route 74,R,Batavia,Clermont,OH,45103-2367,US,US/Eastern,KI69,3/8/2016 6:53,55.2,,50,30.15,10,South,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-529,MapQuest,201,2,3/8/2016 6:54,3/8/2016 7:24,40.006477,-83.030991,,,0.01,Accident on OH-315 Olentangy Fwy Southbound at Lane Ave. Expect delays.,,Olentangy Fwy S,R,Columbus,Franklin,OH,43210,US,US/Eastern,KOSU,3/8/2016 6:53,53.1,,52,30.12,10,South,10.4,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-530,MapQuest,241,2,3/8/2016 6:57,3/8/2016 7:27,40.080402,-82.877457,,,0.01,One lane blocked due to accident on OH-161 New Albany Expy at Little Turtle Way / Dublin Granville Rd.,,New Albany Expy W,R,Westerville,Franklin,OH,43081,US,US/Eastern,KCMH,3/8/2016 6:51,55,,47,30.13,10,SSW,9.2,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-531,MapQuest,201,2,3/8/2016 7:29,3/8/2016 7:59,39.748081,-84.139458,,,0.01,Accident on Smithville Rd at Linden Ave.,1320,S Smithville Rd,L,Dayton,Montgomery,OH,45410,US,US/Eastern,KFFO,3/8/2016 7:58,56.7,,51,30.14,10,SSW,13.8,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-532,MapQuest,201,3,3/8/2016 7:26,3/8/2016 7:56,40.003059,-82.862289,,,0.01,Accident on I-270 Outerbelt Northbound at Exit 37 OH-317 Hamilton Rd.,,Outerbelt N,R,Columbus,Franklin,OH,43230,US,US/Eastern,KCMH,3/8/2016 7:51,55,,49,30.16,10,South,9.2,,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-533,MapQuest,201,3,3/8/2016 7:46,3/8/2016 8:16,41.36795,-81.821655,,,0.01,Accident on I-71 Southbound at Exit 235 Bagley Rd.,,I-71 S,R,Cleveland,Cuyahoga,OH,44130,US,US/Eastern,KCLE,3/8/2016 7:51,53.1,,50,30.12,10,South,10.4,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-534,MapQuest,201,2,3/8/2016 8:09,3/8/2016 8:39,39.757771,-84.142036,,,0,Accident on Huffman Ave at Gondert Ave.,1451,Huffman Ave,L,Dayton,Montgomery,OH,45403-3018,US,US/Eastern,KFFO,3/8/2016 7:58,56.7,,51,30.14,10,SSW,13.8,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-535,MapQuest,201,2,3/8/2016 9:20,3/8/2016 9:50,39.749916,-84.139359,,,0.01,Accident on US-35 Eastbound at Smithville Rd. Expect delays.,,US-35 E,R,Dayton,Montgomery,OH,45410,US,US/Eastern,KFFO,3/8/2016 8:58,61.2,,46,30.15,10,SSW,18.4,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-536,MapQuest,201,2,3/8/2016 10:36,3/8/2016 11:06,39.106014,-84.147224,,,0.01,Accident on OH-132 State Route 132 at Elmwood Rd. Expect delays.,4968,State Route 132,L,Batavia,Clermont,OH,45103-1228,US,US/Eastern,KI69,3/8/2016 10:33,65.1,,43,30.18,10,SSW,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-537,MapQuest,201,2,3/8/2016 10:37,3/8/2016 11:07,39.603619,-84.228577,,,0,Accident on Innovation Dr Northbound at OH-741 Springboro Pike. Expect delays.,,Innovation Dr,R,Miamisburg,Montgomery,OH,45342,US,US/Eastern,KMGY,3/8/2016 10:53,66,,45,30.14,10,SW,16.1,,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-538,MapQuest,201,2,3/8/2016 10:39,3/8/2016 11:09,39.636219,-84.217758,,,0.01,Accident on Mad River Rd at OH-725 Miamisburg Centerville Rd.,2599,Miamisburg Centerville Rd,R,Dayton,Montgomery,OH,45459-3725,US,US/Eastern,KMGY,3/8/2016 10:53,66,,45,30.14,10,SW,16.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-539,MapQuest,201,2,3/8/2016 10:55,3/8/2016 11:25,39.790596,-84.253807,,,0.01,Accident on Gettysburg Ave at Hillcrest Ave. Expect delays.,2501,N Gettysburg Ave,L,Dayton,Montgomery,OH,45406-1708,US,US/Eastern,KDAY,3/8/2016 10:56,66,,50,30.13,10,SW,19.6,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-540,MapQuest,201,2,3/8/2016 12:14,3/8/2016 12:44,39.786629,-84.18869,,,0.01,Accident on N Keowee St at Stanley Ave.,1589,N Keowee St,L,Dayton,Montgomery,OH,45404-1104,US,US/Eastern,KFFO,3/8/2016 11:58,70.2,,43,30.13,10,SSW,18.4,,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-541,MapQuest,201,3,3/8/2016 12:20,3/8/2016 13:25,40.112133,-83.016998,,,0.01,Restrictions due to accident on I-270 Outerbelt both ways at Exit 23 US-23 High St.,,Outerbelt W,R,Columbus,Franklin,OH,43235,US,US/Eastern,KOSU,3/8/2016 11:53,68,,45,30.14,10,SSW,13.8,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-542,MapQuest,201,2,3/8/2016 13:19,3/8/2016 14:04,39.753288,-84.191978,,,0.01,Accident on Ludlow St at Franklin St.,98,Franklin St,L,Dayton,Montgomery,OH,45402-2633,US,US/Eastern,KFFO,3/8/2016 13:25,71.6,,41,30.06,10,South,18.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-543,MapQuest,201,2,3/8/2016 16:13,3/8/2016 17:13,39.770718,-84.211449,,,0,Accident on Neal Ave at Bellevue Ave.,833,Neal Ave,R,Dayton,Montgomery,OH,45406-5234,US,US/Eastern,KDAY,3/8/2016 15:56,71.1,,39,30.02,10,SSW,16.1,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-544,MapQuest,201,2,3/8/2016 17:11,3/8/2016 21:00,39.995968,-83.024574,,,0.01,Right lane blocked due to accident on OH-315 Olentangy Fwy Northbound near Cannon Dr.,,Olentangy Fwy N,R,Columbus,Franklin,OH,43212,US,US/Eastern,KOSU,3/8/2016 16:53,71.1,,32,30,10,SSW,15,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-545,MapQuest,201,2,3/8/2016 17:26,3/8/2016 17:56,40.131283,-83.089745,,,0.01,Accident on Sawmill Rd Southbound at Summit View Rd.,8106,Sawmill Rd,R,Dublin,Franklin,OH,43016-9037,US,US/Eastern,KOSU,3/8/2016 17:53,69.1,,32,30.02,10,SSW,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-546,MapQuest,201,2,3/8/2016 17:56,3/8/2016 18:41,40.103794,-83.13369,,,0.01,Accident on Emerald Pkwy Northbound at Coffman Rd. Approach with care.,,Coffman Rd,R,Dublin,Franklin,OH,43017,US,US/Eastern,KOSU,3/8/2016 17:53,69.1,,32,30.02,10,SSW,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-547,MapQuest,201,3,3/8/2016 17:55,3/8/2016 21:00,40.047691,-82.997086,,,0.01,Right lane blocked due to accident on I-71 Northbound at Exit 115 Cooke Rd.,,E Cooke Rd,R,Columbus,Franklin,OH,43214,US,US/Eastern,KOSU,3/8/2016 17:53,69.1,,32,30.02,10,SSW,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-548,MapQuest,201,3,3/8/2016 18:41,3/8/2016 21:00,39.93639,-82.881676,,,0.01,Left lane blocked due to accident on I-70 Eastbound at Exits 107 107A 107B OH-317 Hamilton Rd.,,I-70 E,R,Columbus,Franklin,OH,43232,US,US/Eastern,KCMH,3/8/2016 18:51,66.9,,31,30.03,10,SW,8.1,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-549,MapQuest,201,3,3/9/2016 6:07,3/9/2016 6:37,40.827763,-83.975716,,,0.01,Accident on I-75 Southbound at Dixie Hwy. Expect delays.,,N Napoleon Rd,R,Lima,Allen,OH,45801,US,US/Eastern,KAOH,3/9/2016 5:53,57,,64,29.97,10,South,16.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-550,MapQuest,201,2,3/9/2016 6:42,3/9/2016 7:12,39.671558,-84.252678,,,0,Accident on Elm St at Central Ave.,2,S Elm St,L,Dayton,Montgomery,OH,45449-1733,US,US/Eastern,KMGY,3/9/2016 6:53,55.9,,64,30.03,10,South,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-551,MapQuest,201,2,3/9/2016 6:50,3/9/2016 7:20,40.028641,-83.015099,,,0.01,Accident on High St at Como Ave. Expect delays.,1,W Como Ave,L,Columbus,Franklin,OH,43202-1027,US,US/Eastern,KOSU,3/9/2016 6:53,55,,64,30.05,10,South,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Night,Day,Day,Day
A-552,MapQuest,241,3,3/9/2016 7:22,3/9/2016 7:52,40.02404,-82.994797,,,0.01,One lane blocked due to accident on I-71 Southbound at Exit 113 Silver Dr. Expect delays.,,E Weber Rd,R,Columbus,Franklin,OH,43211,US,US/Eastern,KCMH,3/9/2016 7:51,54,,66,30.07,10,SSE,4.6,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-553,MapQuest,201,2,3/9/2016 8:13,3/9/2016 8:43,40.11182,-82.901276,,,0,Accident on Liberty Ln at Valley Forge Ct.,699,Valley Forge Ct,R,Westerville,Franklin,OH,43081-2731,US,US/Eastern,KCMH,3/9/2016 7:51,54,,66,30.07,10,SSE,4.6,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-554,MapQuest,201,3,3/9/2016 8:39,3/9/2016 9:09,40.099171,-83.134499,,,0.01,Accident on I-270 Outerbelt Northbound at Exits 17A 17B US-33 Columbus Marysville Rd. Expect delays.,,Columbus Marysville Rd N,R,Dublin,Franklin,OH,43017,US,US/Eastern,KOSU,3/9/2016 8:53,63,,58,30.06,10,South,13.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-555,MapQuest,201,2,3/9/2016 8:38,3/9/2016 9:08,40.059711,-82.419037,,,0.01,Accident on OH-16 Westbound at OH-79. Expect delays.,,OH-79,R,Newark,Licking,OH,43055,US,US/Eastern,KVTA,3/9/2016 8:54,61,,62,30.08,10,South,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-556,MapQuest,201,2,3/9/2016 9:38,3/9/2016 10:08,39.801685,-84.253998,,,0.01,Accident on Salem Ave at Detroit Ave.,4001,Salem Ave,R,Dayton,Montgomery,OH,45416-1701,US,US/Eastern,KDAY,3/9/2016 9:56,64,,58,30.06,10,SSW,16.1,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-557,MapQuest,201,2,3/9/2016 9:41,3/9/2016 10:11,39.798016,-84.250183,,,0,Accident on Falmouth Ave at Siebenthaler Ave.,3698,W Siebenthaler Ave,L,Dayton,Montgomery,OH,45406-1536,US,US/Eastern,KDAY,3/9/2016 9:56,64,,58,30.06,10,SSW,16.1,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-558,MapQuest,406,2,3/9/2016 9:40,3/9/2016 10:40,39.995106,-83.025337,,,0.01,Entry ramp closed due to accident on OH-315 Olentangy Fwy Northbound at Olentangy River Rd.,,Olentangy River Rd,R,Columbus,Franklin,OH,43212,US,US/Eastern,KOSU,3/9/2016 9:53,63,,58,30.08,10,SSW,13.8,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-559,MapQuest,201,2,3/9/2016 11:27,3/9/2016 11:57,39.740906,-84.182121,,,0.01,Accident on Brown St at Stewart St.,198,E Stewart St,R,Dayton,Montgomery,OH,45409-2666,US,US/Eastern,KFFO,3/9/2016 10:58,66,,54,30.08,10,SSW,15,,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-560,MapQuest,201,2,3/9/2016 11:41,3/9/2016 12:11,39.757221,-84.205894,,,0.01,Accident on 3rd St at Bank St. Expect delays.,2,Bank St,L,Dayton,Montgomery,OH,45402-8401,US,US/Eastern,KFFO,3/9/2016 11:58,70.2,,49,30.04,10,SW,19.6,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-561,MapQuest,201,2,3/9/2016 11:40,3/9/2016 12:10,39.745384,-84.183006,,,0.01,Accident on Wyoming St at Brown St.,998,Brown St,L,Dayton,Montgomery,OH,45409-2940,US,US/Eastern,KFFO,3/9/2016 11:58,70.2,,49,30.04,10,SW,19.6,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-562,MapQuest,201,2,3/9/2016 11:56,3/9/2016 12:26,39.658932,-84.157677,,,0.01,Accident on OH-48 Far Hills Ave at Whipp Rd.,6001,Far Hills Ave,R,Dayton,Montgomery,OH,45459-1923,US,US/Eastern,KMGY,3/9/2016 11:53,70,,47,30.03,10,SSW,21.9,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-563,MapQuest,201,2,3/9/2016 13:55,3/9/2016 14:40,39.780712,-84.187233,,,0.01,Accident on Keowee St at Helena St.,1238,N Keowee St,R,Dayton,Montgomery,OH,45404-1546,US,US/Eastern,KFFO,3/9/2016 13:58,73,,44,30.01,10,SW,18.4,,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
